geneID	name
nbis-gene-10743	spYMR017W
nbis-gene-10744	spYMR018W
nbis-gene-10745	spYMR019W
nbis-gene-10746	spYMR020W
nbis-gene-10747	spYMR021C
nbis-gene-10748	spYMR022W
nbis-gene-10749	spYMR023C
nbis-gene-1075	scYDR010C
nbis-gene-10750	spYMR024W
nbis-gene-10751	spYMR025W
nbis-gene-10752	spYMR026C
nbis-gene-10753	spYMR027W
nbis-gene-10754	spYMR028W
nbis-gene-10755	spYMR029C
nbis-gene-10756	spYMR030W
nbis-gene-10757	spYMR030W-A
nbis-gene-10758	spYMR031C
nbis-gene-10759	spYMR031W-A
nbis-gene-1076	scYDR011W
nbis-gene-10760	spYMR032W
nbis-gene-10761	spYMR033W
nbis-gene-10762	spYMR034C
nbis-gene-10763	spYMR035W
nbis-gene-10764	spYMR036C
nbis-gene-10765	spYMR037C
nbis-gene-10766	spYMR038C
nbis-gene-10767	spYMR039C
nbis-gene-10768	spYMR040W
nbis-gene-10769	spYMR041C
nbis-gene-1077	scYDR012W
nbis-gene-10770	spYMR042W
nbis-gene-10771	spYMR043W
nbis-gene-10772	spYMR044W
nbis-gene-10773	spYMR047C
nbis-gene-10774	spYMR048W
nbis-gene-10775	spYMR049C
nbis-gene-10776	spYMR052W
nbis-gene-10777	spYMR053C
nbis-gene-10778	spYMR054W
nbis-gene-10779	spYMR055C
nbis-gene-1078	scYDR013W
nbis-gene-10780	spYMR056C
nbis-gene-10781	spYMR057C
nbis-gene-10782	spYMR058W
nbis-gene-10783	spYMR059W
nbis-gene-10784	spYMR060C
nbis-gene-10785	spYMR061W
nbis-gene-10786	spYMR062C
nbis-gene-10787	spYMR063W
nbis-gene-10788	spYMR064W
nbis-gene-10789	spYMR065W
nbis-gene-1079	scYDR014W
nbis-gene-10790	spYMR066W
nbis-gene-10791	spYMR067C
nbis-gene-10792	spYMR068W
nbis-gene-10793	spYMR069W
nbis-gene-10794	spYMR070W
nbis-gene-10795	spYMR071C
nbis-gene-10796	spYMR072W
nbis-gene-10797	spYMR073C
nbis-gene-10798	spYMR074C
nbis-gene-10799	spYMR075W
nbis-gene-108	scYAL064W
nbis-gene-1080	scYDR014W-A
nbis-gene-10800	spYMR076C
nbis-gene-10801	spYMR077C
nbis-gene-10802	spYMR078C
nbis-gene-10803	spYMR079W
nbis-gene-10804	spYMR080C
nbis-gene-10805	spYMR081C
nbis-gene-10806	spYMR083W
nbis-gene-10807	spYMR084W
nbis-gene-10808	spYMR086C-A
nbis-gene-10809	spYMR086W
nbis-gene-1081	scYDR015C
nbis-gene-10810	spYMR087W
nbis-gene-10811	spYMR088C
nbis-gene-10812	spYMR089C
nbis-gene-10813	spYMR090W
nbis-gene-10814	spYMR091C
nbis-gene-10815	spYMR092C
nbis-gene-10816	spYMR093W
nbis-gene-10817	spYMR094W
nbis-gene-10818	spYMR095C
nbis-gene-10819	spYMR096W
nbis-gene-1082	scYDR016C
nbis-gene-10820	spYMR097C
nbis-gene-10821	spYMR098C
nbis-gene-10822	spYMR099C
nbis-gene-10823	spYMR100W
nbis-gene-10824	spYMR101C
nbis-gene-10825	spYMR102C
nbis-gene-10826	spYMR103C
nbis-gene-10827	spYMR104C
nbis-gene-10828	spYMR105C
nbis-gene-10829	spYMR106C
nbis-gene-1083	scYDR017C
nbis-gene-10830	spYMR107W
nbis-gene-10831	spYMR108W
nbis-gene-10832	spYMR109W
nbis-gene-10833	spYMR110C
nbis-gene-10834	spYMR111C
nbis-gene-10835	spYMR112C
nbis-gene-10836	spYMR113W
nbis-gene-10837	spYMR114C
nbis-gene-10838	spYMR115W
nbis-gene-10839	spYMR116C
nbis-gene-1084	scYDR018C
nbis-gene-10840	spYMR117C
nbis-gene-10841	spYMR118C
nbis-gene-10842	spYMR119W
nbis-gene-10843	spYMR119W-A
nbis-gene-10844	spYMR120C
nbis-gene-10845	spYMR122C
nbis-gene-10846	spYMR122W-A
nbis-gene-10847	spYMR124W
nbis-gene-10848	spYMR125W
nbis-gene-10849	spYMR126C
nbis-gene-1085	scYDR019C
nbis-gene-10850	spYMR127C
nbis-gene-10851	spYMR128W
nbis-gene-10852	spYMR129W
nbis-gene-10853	spYMR130W
nbis-gene-10854	spYMR131C
nbis-gene-10855	spYMR132C
nbis-gene-10856	spYMR133W
nbis-gene-10857	spYMR134W
nbis-gene-10858	spYMR135C
nbis-gene-10859	spYMR135W-A
nbis-gene-1086	scYDR020C
nbis-gene-10860	spYMR136W
nbis-gene-10861	spYMR137C
nbis-gene-10862	spYMR138W
nbis-gene-10863	spYMR139W
nbis-gene-10864	spYMR140W
nbis-gene-10865	spYMR141C
nbis-gene-10866	spYMR142C
nbis-gene-10867	spYMR143W
nbis-gene-10868	spYMR144W
nbis-gene-10869	spYMR145C
nbis-gene-1087	scYDR021W
nbis-gene-10870	spYMR146C
nbis-gene-10871	spYMR147W
nbis-gene-10872	spYMR148W
nbis-gene-10873	spYMR149W
nbis-gene-10874	spYMR150C
nbis-gene-10875	spYMR151W
nbis-gene-10876	spYMR152W
nbis-gene-10877	spYMR153W
nbis-gene-10878	spYMR154C
nbis-gene-10879	spYMR155W
nbis-gene-1088	scYDR022C
nbis-gene-10880	spYMR156C
nbis-gene-10881	spYMR157C
nbis-gene-10882	spYMR158W
nbis-gene-10883	spYMR159C
nbis-gene-10884	spYMR160W
nbis-gene-10885	spYMR161W
nbis-gene-10886	spYMR162C
nbis-gene-10887	spYMR163C
nbis-gene-10888	spYMR164C
nbis-gene-10889	spYMR166C
nbis-gene-1089	scYDR023W
nbis-gene-10890	spYMR167W
nbis-gene-10891	spYMR168C
nbis-gene-10892	spYMR169C
nbis-gene-10893	spYMR170C
nbis-gene-10894	spYMR171C
nbis-gene-10895	spYMR172W
nbis-gene-10896	spYMR173W
nbis-gene-10897	spYMR174C
nbis-gene-10898	spYMR175W
nbis-gene-10899	spYMR176W
nbis-gene-109	scYAL064W-B
nbis-gene-1090	scYDR024W
nbis-gene-10900	spYMR177W
nbis-gene-10901	spYMR178W
nbis-gene-10902	spYMR179W
nbis-gene-10903	spYMR180C
nbis-gene-10904	spYMR181C
nbis-gene-10905	spYMR182C
nbis-gene-10906	spYMR183C
nbis-gene-10907	spYMR184W
nbis-gene-10908	spYMR185W
nbis-gene-10909	spYMR186W
nbis-gene-1091	scYDR025W
nbis-gene-10910	spYMR187C
nbis-gene-10911	spYMR188C
nbis-gene-10912	spYMR189W
nbis-gene-10913	spYMR190C
nbis-gene-10914	spYMR191W
nbis-gene-10915	spYMR192W
nbis-gene-10916	spYMR193W
nbis-gene-10917	spYMR194C-A
nbis-gene-10918	spYMR194C-B
nbis-gene-10919	spYMR194W
nbis-gene-1092	scYDR026C
nbis-gene-10920	spYMR195W
nbis-gene-10921	spYMR196W
nbis-gene-10922	spYMR197C
nbis-gene-10923	spYMR198W
nbis-gene-10924	spYMR199W
nbis-gene-10925	spYMR200W
nbis-gene-10926	spYMR201C
nbis-gene-10927	spYMR202W
nbis-gene-10928	spYMR203W
nbis-gene-10929	spYMR204C
nbis-gene-1093	scYDR027C
nbis-gene-10930	spYMR205C
nbis-gene-10931	spYMR206W
nbis-gene-10932	spYMR207C
nbis-gene-10933	spYMR208W
nbis-gene-10934	spYMR209C
nbis-gene-10935	spYMR227C
nbis-gene-10936	spYMR228W
nbis-gene-10937	spYMR229C
nbis-gene-10938	spYMR230W
nbis-gene-10939	spYMR230W-A
nbis-gene-1094	scYDR028C
nbis-gene-10940	spYMR231W
nbis-gene-10941	spYMR232W
nbis-gene-10942	spYMR233W
nbis-gene-10943	spYMR234W
nbis-gene-10944	spYMR235C
nbis-gene-10945	spYMR236W
nbis-gene-10946	spYMR237W
nbis-gene-10947	spYMR238W
nbis-gene-10948	spYMR239C
nbis-gene-10949	spYMR240C
nbis-gene-1095	scYDR029W
nbis-gene-10950	spYMR241W
nbis-gene-10951	spYMR242C
nbis-gene-10952	spYMR242W-A
nbis-gene-10953	spYMR243C
nbis-gene-10954	spYMR244C-A
nbis-gene-10955	spYMR244W
nbis-gene-10956	spYMR245W
nbis-gene-10957	spYMR247C
nbis-gene-10958	spYMR250W
nbis-gene-10959	spYMR251W
nbis-gene-1096	scYDR030C
nbis-gene-10960	spYMR252C
nbis-gene-10961	spYMR253C
nbis-gene-10962	spYMR254C
nbis-gene-10963	spYMR255W
nbis-gene-10964	spYMR256C
nbis-gene-10965	spYMR257C
nbis-gene-10966	spYMR258C
nbis-gene-10967	spYMR259C
nbis-gene-10968	spYMR260C
nbis-gene-10969	spYMR261C
nbis-gene-1097	scYDR031W
nbis-gene-10970	spYMR262W
nbis-gene-10971	spYMR263W
nbis-gene-10972	spYMR264W
nbis-gene-10973	spYMR265C
nbis-gene-10974	spYMR266W
nbis-gene-10975	spYMR267W
nbis-gene-10976	spYMR268C
nbis-gene-10977	spYMR269W
nbis-gene-10978	spYMR270C
nbis-gene-10979	spYMR271C
nbis-gene-1098	scYDR032C
nbis-gene-10980	spYMR272C
nbis-gene-10981	spYMR273C
nbis-gene-10982	spYMR274C
nbis-gene-10983	spYMR275C
nbis-gene-10984	spYMR276W
nbis-gene-10985	spYMR277W
nbis-gene-10986	spYMR278W
nbis-gene-10987	spYMR279C
nbis-gene-10988	spYMR280C
nbis-gene-10989	spYMR281W
nbis-gene-1099	scYDR033W
nbis-gene-10990	spYMR282C
nbis-gene-10991	spYMR283C
nbis-gene-10992	spYMR284W
nbis-gene-10993	spYMR285C
nbis-gene-10994	spYMR286W
nbis-gene-10995	spYMR287C
nbis-gene-10996	spYMR288W
nbis-gene-10997	spYMR289W
nbis-gene-10998	spYMR290C
nbis-gene-10999	spYMR291W
nbis-gene-110	scYAL065C
nbis-gene-1100	scYDR034C
nbis-gene-11000	spYMR292W
nbis-gene-11001	spYMR293C
nbis-gene-11002	spYMR294W
nbis-gene-11003	spYMR295C
nbis-gene-11004	spYMR296C
nbis-gene-11005	spYMR297W
nbis-gene-11006	spYMR298W
nbis-gene-11007	spYMR299C
nbis-gene-11008	spYMR300C
nbis-gene-11009	spYMR301C
nbis-gene-1101	scYDR034C-A
nbis-gene-11010	spYMR302C
nbis-gene-11011	spYMR303C
nbis-gene-11012	spYMR304C-A
nbis-gene-11013	spYMR304W
nbis-gene-11014	spYMR305C
nbis-gene-11015	spYMR306W
nbis-gene-11016	spYMR307W
nbis-gene-11017	spYMR308C
nbis-gene-11018	spYMR309C
nbis-gene-11019	spYMR310C
nbis-gene-1102	scYDR034C-C
nbis-gene-11020	spYMR311C
nbis-gene-11021	spYMR312W
nbis-gene-11022	spYMR313C
nbis-gene-11023	spYMR314W
nbis-gene-11024	spYMR315W
nbis-gene-11025	spYMR316C-A
nbis-gene-11026	spYMR316W
nbis-gene-11027	spYMR317W
nbis-gene-11028	spYMR318C
nbis-gene-11029	spYMR319C
nbis-gene-1103	scYDR034C-D
nbis-gene-11030	spYMR320W
nbis-gene-11031	spYMR323W
nbis-gene-11032	spYMR326C
nbis-gene-11033	spYNL001W
nbis-gene-11034	spYNL002C
nbis-gene-11035	spYNL003C
nbis-gene-11036	spYNL004W
nbis-gene-11037	spYNL005C
nbis-gene-11038	spYNL006W
nbis-gene-11039	spYNL007C
nbis-gene-1104	scYDR034W-B
nbis-gene-11040	spYNL008C
nbis-gene-11041	spYNL009W
nbis-gene-11042	spYNL010W
nbis-gene-11043	spYNL011C
nbis-gene-11044	spYNL012W
nbis-gene-11045	spYNL014W
nbis-gene-11046	spYNL015W
nbis-gene-11047	spYNL016W
nbis-gene-11048	spYNL019C
nbis-gene-11049	spYNL020C
nbis-gene-1105	scYDR035W
nbis-gene-11050	spYNL021W
nbis-gene-11051	spYNL022C
nbis-gene-11052	spYNL023C
nbis-gene-11053	spYNL024C
nbis-gene-11054	spYNL024C-A
nbis-gene-11055	spYNL025C
nbis-gene-11056	spYNL026W
nbis-gene-11057	spYNL027W
nbis-gene-11058	spYNL029C
nbis-gene-11059	spYNL031C
nbis-gene-1106	scYDR036C
nbis-gene-11060	spYNL032W
nbis-gene-11061	spYNL034W
nbis-gene-11062	spYNL035C
nbis-gene-11063	spYNL036W
nbis-gene-11064	spYNL037C
nbis-gene-11065	spYNL038W
nbis-gene-11066	spYNL039W
nbis-gene-11067	spYNL040W
nbis-gene-11068	spYNL041C
nbis-gene-11069	spYNL042W
nbis-gene-1107	scYDR037W
nbis-gene-11070	spYNL044W
nbis-gene-11071	spYNL045W
nbis-gene-11072	spYNL046W
nbis-gene-11073	spYNL047C
nbis-gene-11074	spYNL048W
nbis-gene-11075	spYNL049C
nbis-gene-11076	spYNL050C
nbis-gene-11077	spYNL051W
nbis-gene-11078	spYNL052W
nbis-gene-11079	spYNL053W
nbis-gene-1108	scYDR038C
nbis-gene-11080	spYNL054W
nbis-gene-11081	spYNL054W-B
nbis-gene-11082	spYNL055C
nbis-gene-11083	spYNL056W
nbis-gene-11084	spYNL058C
nbis-gene-11085	spYNL059C
nbis-gene-11086	spYNL061W
nbis-gene-11087	spYNL062C
nbis-gene-11088	spYNL063W
nbis-gene-11089	spYNL064C
nbis-gene-1109	scYDR039C
nbis-gene-11090	spYNL065W
nbis-gene-11091	spYNL066W
nbis-gene-11092	spYNL067W
nbis-gene-11093	spYNL067W-A
nbis-gene-11094	spYNL068C
nbis-gene-11095	spYNL069C
nbis-gene-11096	spYNL070W
nbis-gene-11097	spYNL071W
nbis-gene-11098	spYNL072W
nbis-gene-11099	spYNL073W
nbis-gene-111	scYAL066W
nbis-gene-1110	scYDR040C
nbis-gene-11100	spYNL074C
nbis-gene-11101	spYNL075W
nbis-gene-11102	spYNL076W
nbis-gene-11103	spYNL077W
nbis-gene-11104	spYNL078W
nbis-gene-11105	spYNL079C
nbis-gene-11106	spYNL080C
nbis-gene-11107	spYNL081C
nbis-gene-11108	spYNL082W
nbis-gene-11109	spYNL083W
nbis-gene-1111	scYDR041W
nbis-gene-11110	spYNL084C
nbis-gene-11111	spYNL085W
nbis-gene-11112	spYNL086W
nbis-gene-11113	spYNL087W
nbis-gene-11114	spYNL088W
nbis-gene-11115	spYNL090W
nbis-gene-11116	spYNL091W
nbis-gene-11117	spYNL092W
nbis-gene-11118	spYNL093W
nbis-gene-11119	spYNL094W
nbis-gene-1112	scYDR042C
nbis-gene-11120	spYNL095C
nbis-gene-11121	spYNL096C
nbis-gene-11122	spYNL097C
nbis-gene-11123	spYNL097C-B
nbis-gene-11124	spYNL098C
nbis-gene-11125	spYNL099C
nbis-gene-11126	spYNL100W
nbis-gene-11127	spYNL101W
nbis-gene-11128	spYNL102W
nbis-gene-11129	spYNL103W
nbis-gene-1113	scYDR043C
nbis-gene-11130	spYNL104C
nbis-gene-11131	spYNL106C
nbis-gene-11132	spYNL107W
nbis-gene-11133	spYNL108C
nbis-gene-11134	spYNL110C
nbis-gene-11135	spYNL111C
nbis-gene-11136	spYNL112W
nbis-gene-11137	spYNL113W
nbis-gene-11138	spYNL115C
nbis-gene-11139	spYNL116W
nbis-gene-1114	scYDR044W
nbis-gene-11140	spYNL117W
nbis-gene-11141	spYNL118C
nbis-gene-11142	spYNL119W
nbis-gene-11143	spYNL121C
nbis-gene-11144	spYNL122C
nbis-gene-11145	spYNL123W
nbis-gene-11146	spYNL124W
nbis-gene-11147	spYNL125C
nbis-gene-11148	spYNL126W
nbis-gene-11149	spYNL127W
nbis-gene-1115	scYDR045C
nbis-gene-11150	spYNL128W
nbis-gene-11151	spYNL129W
nbis-gene-11152	spYNL130C
nbis-gene-11153	spYNL131W
nbis-gene-11154	spYNL132W
nbis-gene-11155	spYNL133C
nbis-gene-11156	spYNL134C
nbis-gene-11157	spYNL135C
nbis-gene-11158	spYNL136W
nbis-gene-11159	spYNL137C
nbis-gene-1116	scYDR046C
nbis-gene-11160	spYNL138W
nbis-gene-11161	spYNL138W-A
nbis-gene-11162	spYNL139C
nbis-gene-11163	spYNL141W
nbis-gene-11164	spYNL142W
nbis-gene-11165	spYNL143C
nbis-gene-11166	spYNL144C
nbis-gene-11167	spYNL145W
nbis-gene-11168	spYNL146W
nbis-gene-11169	spYNL147W
nbis-gene-1117	scYDR047W
nbis-gene-11170	spYNL148C
nbis-gene-11171	spYNL149C
nbis-gene-11172	spYNL151C
nbis-gene-11173	spYNL152W
nbis-gene-11174	spYNL153C
nbis-gene-11175	spYNL154C
nbis-gene-11176	spYNL155W
nbis-gene-11177	spYNL156C
nbis-gene-11178	spYNL157W
nbis-gene-11179	spYNL158W
nbis-gene-1118	scYDR048C
nbis-gene-11180	spYNL159C
nbis-gene-11181	spYNL160W
nbis-gene-11182	spYNL161W
nbis-gene-11183	spYNL162W-A
nbis-gene-11184	spYNL163C
nbis-gene-11185	spYNL164C
nbis-gene-11186	spYNL165W
nbis-gene-11187	spYNL166C
nbis-gene-11188	spYNL167C
nbis-gene-11189	spYNL168C
nbis-gene-1119	scYDR049W
nbis-gene-11190	spYNL169C
nbis-gene-11191	spYNL170W
nbis-gene-11192	spYNL171C
nbis-gene-11193	spYNL172W
nbis-gene-11194	spYNL173C
nbis-gene-11195	spYNL175C
nbis-gene-11196	spYNL176C
nbis-gene-11197	spYNL177C
nbis-gene-11198	spYNL178W
nbis-gene-11199	spYNL180C
nbis-gene-112	scYAL067C
nbis-gene-1120	scYDR050C
nbis-gene-11200	spYNL181W
nbis-gene-11201	spYNL182C
nbis-gene-11202	spYNL183C
nbis-gene-11203	spYNL184C
nbis-gene-11204	spYNL185C
nbis-gene-11205	spYNL186W
nbis-gene-11206	spYNL187W
nbis-gene-11207	spYNL188W
nbis-gene-11208	spYNL189W
nbis-gene-11209	spYNL190W
nbis-gene-1121	scYDR051C
nbis-gene-11210	spYNL191W
nbis-gene-11211	spYNL192W
nbis-gene-11212	spYNL193W
nbis-gene-11213	spYNL194C
nbis-gene-11214	spYNL195C
nbis-gene-11215	spYNL196C
nbis-gene-11216	spYNL197C
nbis-gene-11217	spYNL198C
nbis-gene-11218	spYNL199C
nbis-gene-11219	spYNL200C
nbis-gene-1122	scYDR052C
nbis-gene-11220	spYNL201C
nbis-gene-11221	spYNL202W
nbis-gene-11222	spYNL204C
nbis-gene-11223	spYNL206C
nbis-gene-11224	spYNL207W
nbis-gene-11225	spYNL208W
nbis-gene-11226	spYNL209W
nbis-gene-11227	spYNL210W
nbis-gene-11228	spYNL211C
nbis-gene-11229	spYNL212W
nbis-gene-1123	scYDR053W
nbis-gene-11230	spYNL213C
nbis-gene-11231	spYNL214W
nbis-gene-11232	spYNL215W
nbis-gene-11233	spYNL216W
nbis-gene-11234	spYNL217W
nbis-gene-11235	spYNL218W
nbis-gene-11236	spYNL219C
nbis-gene-11237	spYNL220W
nbis-gene-11238	spYNL221C
nbis-gene-11239	spYNL222W
nbis-gene-1124	scYDR054C
nbis-gene-11240	spYNL223W
nbis-gene-11241	spYNL224C
nbis-gene-11242	spYNL225C
nbis-gene-11243	spYNL226W
nbis-gene-11244	spYNL227C
nbis-gene-11245	spYNL229C
nbis-gene-11246	spYNL230C
nbis-gene-11247	spYNL231C
nbis-gene-11248	spYNL232W
nbis-gene-11249	spYNL233W
nbis-gene-1125	scYDR055W
nbis-gene-11250	spYNL234W
nbis-gene-11251	spYNL236W
nbis-gene-11252	spYNL237W
nbis-gene-11253	spYNL238W
nbis-gene-11254	spYNL239W
nbis-gene-11255	spYNL240C
nbis-gene-11256	spYNL241C
nbis-gene-11257	spYNL242W
nbis-gene-11258	spYNL243W
nbis-gene-11259	spYNL244C
nbis-gene-1126	scYDR056C
nbis-gene-11260	spYNL245C
nbis-gene-11261	spYNL246W
nbis-gene-11262	spYNL247W
nbis-gene-11263	spYNL248C
nbis-gene-11264	spYNL249C
nbis-gene-11265	spYNL250W
nbis-gene-11266	spYNL251C
nbis-gene-11267	spYNL252C
nbis-gene-11268	spYNL253W
nbis-gene-11269	spYNL254C
nbis-gene-1127	scYDR057W
nbis-gene-11270	spYNL255C
nbis-gene-11271	spYNL256W
nbis-gene-11272	spYNL257C
nbis-gene-11273	spYNL258C
nbis-gene-11274	spYNL259C
nbis-gene-11275	spYNL260C
nbis-gene-11276	spYNL261W
nbis-gene-11277	spYNL262W
nbis-gene-11278	spYNL263C
nbis-gene-11279	spYNL264C
nbis-gene-1128	scYDR058C
nbis-gene-11280	spYNL265C
nbis-gene-11281	spYNL267W
nbis-gene-11282	spYNL268W
nbis-gene-11283	spYNL269W
nbis-gene-11284	spYNL271C
nbis-gene-11285	spYNL272C
nbis-gene-11286	spYNL273W
nbis-gene-11287	spYNL274C
nbis-gene-11288	spYNL275W
nbis-gene-11289	spYNL277W
nbis-gene-1129	scYDR059C
nbis-gene-11290	spYNL278W
nbis-gene-11291	spYNL279W
nbis-gene-11292	spYNL280C
nbis-gene-11293	spYNL281W
nbis-gene-11294	spYNL282W
nbis-gene-11295	spYNL283C
nbis-gene-11296	spYNL284C
nbis-gene-11297	spYNL286W
nbis-gene-11298	spYNL287W
nbis-gene-11299	spYNL288W
nbis-gene-113	scYAL067W-A
nbis-gene-1130	scYDR060W
nbis-gene-11300	spYNL289W
nbis-gene-11301	spYNL290W
nbis-gene-11302	spYNL291C
nbis-gene-11303	spYNL292W
nbis-gene-11304	spYNL293W
nbis-gene-11305	spYNL294C
nbis-gene-11306	spYNL295W
nbis-gene-11307	spYNL297C
nbis-gene-11308	spYNL298W
nbis-gene-11309	spYNL299W
nbis-gene-1131	scYDR061W
nbis-gene-11310	spYNL300W
nbis-gene-11311	spYNL302C
nbis-gene-11312	spYNL304W
nbis-gene-11313	spYNL305C
nbis-gene-11314	spYNL306W
nbis-gene-11315	spYNL307C
nbis-gene-11316	spYNL308C
nbis-gene-11317	spYNL309W
nbis-gene-11318	spYNL310C
nbis-gene-11319	spYNL311C
nbis-gene-1132	scYDR062W
nbis-gene-11320	spYNL312W
nbis-gene-11321	spYNL313C
nbis-gene-11322	spYNL314W
nbis-gene-11323	spYNL315C
nbis-gene-11324	spYNL316C
nbis-gene-11325	spYNL317W
nbis-gene-11326	spYNL318C
nbis-gene-11327	spYNL320W
nbis-gene-11328	spYNL321W
nbis-gene-11329	spYNL322C
nbis-gene-1133	scYDR063W
nbis-gene-11330	spYNL323W
nbis-gene-11331	spYNL325C
nbis-gene-11332	spYNL326C
nbis-gene-11333	spYNL327W
nbis-gene-11334	spYNL328C
nbis-gene-11335	spYNL329C
nbis-gene-11336	spYNL330C
nbis-gene-11337	spYNL331C
nbis-gene-11338	spYNL333W
nbis-gene-11339	spYNL334C
nbis-gene-1134	scYDR064W
nbis-gene-11340	spYNL335W
nbis-gene-11341	spYNL336W
nbis-gene-11342	spYNL337W
nbis-gene-11343	spYNL339C
nbis-gene-11344	spYNR001C
nbis-gene-11345	spYNR001W-A
nbis-gene-11346	spYNR002C
nbis-gene-11347	spYNR003C
nbis-gene-11348	spYNR004W
nbis-gene-11349	spYNR006W
nbis-gene-1135	scYDR065W
nbis-gene-11350	spYNR007C
nbis-gene-11351	spYNR008W
nbis-gene-11352	spYNR009W
nbis-gene-11353	spYNR010W
nbis-gene-11354	spYNR011C
nbis-gene-11355	spYNR012W
nbis-gene-11356	spYNR013C
nbis-gene-11357	spYNR014W
nbis-gene-11358	spYNR015W
nbis-gene-11359	spYNR016C
nbis-gene-1136	scYDR066C
nbis-gene-11360	spYNR017W
nbis-gene-11361	spYNR018W
nbis-gene-11362	spYNR019W
nbis-gene-11363	spYNR020C
nbis-gene-11364	spYNR021W
nbis-gene-11365	spYNR022C
nbis-gene-11366	spYNR023W
nbis-gene-11367	spYNR024W
nbis-gene-11368	spYNR026C
nbis-gene-11369	spYNR027W
nbis-gene-1137	scYDR067C
nbis-gene-11370	spYNR028W
nbis-gene-11371	spYNR029C
nbis-gene-11372	spYNR030W
nbis-gene-11373	spYNR031C
nbis-gene-11374	spYNR032C-A
nbis-gene-11375	spYNR032W
nbis-gene-11376	spYNR033W
nbis-gene-11377	spYNR034W
nbis-gene-11378	spYNR034W-A
nbis-gene-11379	spYNR035C
nbis-gene-1138	scYDR068W
nbis-gene-11380	spYNR036C
nbis-gene-11381	spYNR037C
nbis-gene-11382	spYNR038W
nbis-gene-11383	spYNR039C
nbis-gene-11384	spYNR040W
nbis-gene-11385	spYNR041C
nbis-gene-11386	spYNR043W
nbis-gene-11387	spYNR044W
nbis-gene-11388	spYNR045W
nbis-gene-11389	spYNR046W
nbis-gene-1139	scYDR069C
nbis-gene-11390	spYNR047W
nbis-gene-11391	spYNR048W
nbis-gene-11392	spYNR049C
nbis-gene-11393	spYNR050C
nbis-gene-11394	spYNR051C
nbis-gene-11395	spYNR052C
nbis-gene-11396	spYNR053C
nbis-gene-11397	spYNR054C
nbis-gene-11398	spYNR055C
nbis-gene-11399	spYNR056C
nbis-gene-114	scYAL068C
nbis-gene-1140	scYDR070C
nbis-gene-11400	spYNR057C
nbis-gene-11401	spYNR058W
nbis-gene-11402	spYNR059W
nbis-gene-11403	spYNR060W
nbis-gene-11404	spYNR061C
nbis-gene-11405	spYNR062C
nbis-gene-11406	spYNR063W
nbis-gene-11407	spYNR064C
nbis-gene-11408	spYNR065C
nbis-gene-11409	spYNR066C
nbis-gene-1141	scYDR071C
nbis-gene-11410	spYNR067C
nbis-gene-11411	spYNR069C
nbis-gene-11412	spYNR070W
nbis-gene-11413	spYNR071C
nbis-gene-11414	spYNR072W
nbis-gene-11415	spYNR073C
nbis-gene-11416	spYNR074C
nbis-gene-11417	spYNR075W
nbis-gene-11418	spYOL001W
nbis-gene-11419	spYOL002C
nbis-gene-1142	scYDR072C
nbis-gene-11420	spYOL003C
nbis-gene-11421	spYOL004W
nbis-gene-11422	spYOL005C
nbis-gene-11423	spYOL006C
nbis-gene-11424	spYOL007C
nbis-gene-11425	spYOL009C
nbis-gene-11426	spYOL010W
nbis-gene-11427	spYOL011W
nbis-gene-11428	spYOL012C
nbis-gene-11429	spYOL013C
nbis-gene-1143	scYDR073W
nbis-gene-11430	spYOL014W
nbis-gene-11431	spYOL015W
nbis-gene-11432	spYOL016C
nbis-gene-11433	spYOL017W
nbis-gene-11434	spYOL018C
nbis-gene-11435	spYOL019W
nbis-gene-11436	spYOL019W-A
nbis-gene-11437	spYOL020W
nbis-gene-11438	spYOL021C
nbis-gene-11439	spYOL022C
nbis-gene-1144	scYDR074W
nbis-gene-11440	spYOL023W
nbis-gene-11441	spYOL024W
nbis-gene-11442	spYOL025W
nbis-gene-11443	spYOL026C
nbis-gene-11444	spYOL027C
nbis-gene-11445	spYOL028C
nbis-gene-11446	spYOL030W
nbis-gene-11447	spYOL031C
nbis-gene-11448	spYOL032W
nbis-gene-11449	spYOL033W
nbis-gene-1145	scYDR075W
nbis-gene-11450	spYOL034W
nbis-gene-11451	spYOL036W
nbis-gene-11452	spYOL038W
nbis-gene-11453	spYOL039W
nbis-gene-11454	spYOL040C
nbis-gene-11455	spYOL041C
nbis-gene-11456	spYOL042W
nbis-gene-11457	spYOL043C
nbis-gene-11458	spYOL044W
nbis-gene-11459	spYOL045W
nbis-gene-1146	scYDR076W
nbis-gene-11460	spYOL047C
nbis-gene-11461	spYOL048C
nbis-gene-11462	spYOL049W
nbis-gene-11463	spYOL051W
nbis-gene-11464	spYOL052C
nbis-gene-11465	spYOL053W
nbis-gene-11466	spYOL054W
nbis-gene-11467	spYOL055C
nbis-gene-11468	spYOL056W
nbis-gene-11469	spYOL057W
nbis-gene-1147	scYDR077W
nbis-gene-11470	spYOL058W
nbis-gene-11471	spYOL059W
nbis-gene-11472	spYOL060C
nbis-gene-11473	spYOL061W
nbis-gene-11474	spYOL062C
nbis-gene-11475	spYOL063C
nbis-gene-11476	spYOL064C
nbis-gene-11477	spYOL065C
nbis-gene-11478	spYOL066C
nbis-gene-11479	spYOL067C
nbis-gene-1148	scYDR078C
nbis-gene-11480	spYOL068C
nbis-gene-11481	spYOL069W
